COD_RH_MUNICIPIO;COD_MUNICIPIO;SGL_PAIS;SGL_DEPARTAMENTO;TXT_NME_MUNICIPIO;TXT_NME_MUNICIPIO_FILTRO
0000203050;26;N/A;N/A;Naucalpán de Juárez México;NAUCALPAN DE JUAREZ MEXICO
0000203050;29;N/A;N/A;Program of Support to Scientif;PROGRAM OF SUPPORT TO SCIENTIF
0000203084;17;N/A;N/A;New York;NEW YORK
0000203084;18;N/A;N/A;Singapur;SINGAPUR
0000203084;19;N/A;N/A;New Jersey;NEW JERSEY
0000203084;21;N/A;N/A;World Scientific;WORLD SCIENTIFIC
0000203084;22;N/A;N/A;Blackwell Publishing;BLACKWELL PUBLISHING
0000203084;23;N/A;N/A;World Scientific Press;WORLD SCIENTIFIC PRESS
0000203084;24;N/A;N/A;American Physical Society;AMERICAN PHYSICAL SOCIETY
0000203084;26;N/A;N/A;Sociedad Colombiana de Física;SOCIEDAD COLOMBIANA DE FISICA
0000203084;27;N/A;N/A;Academia Colombiana de Ciencia;ACADEMIA COLOMBIANA DE CIENCIA
0000203084;3;N/A;N/A;Baltimore;BALTIMORE
0000203084;9;N/A;N/A;Atlanta;ATLANTA
0000203092;1;BRA;RJ;Rio de Janeiro;RIO DE JANEIRO
0000203092;4;N/A;N/A;Londres;LONDRES
0000203092;6;N/A;N/A;Porto Alegre;PORTO ALEGRE
0000203114;1;N/A;N/A;editorial CITCE - UNIVALLE;EDITORIAL CITCE UNIVALLE
0000203122;4;N/A;N/A;Universidad Nacional;UNIVERSIDAD NACIONAL
0000203122;6;N/A;N/A;Universidad Pontificia Bolivar;UNIVERSIDAD PONTIFICIA BOLIVAR
0000203130;8;N/A;N/A;Universidad Nacional de Colomb;UNIVERSIDAD NACIONAL DE COLOMB
0000203149;10;MEX;DF;DF;DF
0000203149;11;POR;N/A;Lisboa;LISBOA
0000203149;6;POR;N/A;Oporto;OPORTO
0000203149;9;ESP;N/A;Madrid;MADRID
0000203165;5;N/A;N/A;Universidad de Antioquia;UNIVERSIDAD DE ANTIOQUIA
0000203181;1;COL;N/A;Mosquera;MOSQUERA
0000203181;10;N/A;N/A;C.I. Tibaitata;CI TIBAITATA
0000203181;21;ARG;N/A;Buenos  Aires;BUENOS  AIRES
0000203190;5;N/A;N/A;Tecnológico Pascual Bravo;TECNOLOGICO PASCUAL BRAVO
0000203211;10;N/A;N/A;Estados Unidos;ESTADOS UNIDOS
0000203211;5;N/A;N/A;Brasil;BRASIL
0000203211;6;N/A;N/A;Alemania;ALEMANIA
0000203211;7;N/A;N/A;Inglaterra;INGLATERRA
0000203211;8;N/A;N/A;Gran Bretaña;GRAN BRETANA
0000203220;27;N/A;N/A;www.unizar.edu.co;WWWUNIZAREDUCO
0000203220;28;N/A;N/A;Los Alamitos, CA, USA;LOS ALAMITOS CA USA
0000203220;29;N/A;N/A;Facultad de Minas, UNAL;FACULTAD DE MINAS UNAL
0000203220;31;N/A;N/A;Editorial Bonaventuriana;EDITORIAL BONAVENTURIANA
0000203220;32;N/A;N/A;Facultad de Minas, UNALMED;FACULTAD DE MINAS UNALMED
0000203220;34;N/A;N/A;Centro Latinoamericano de Estu;CENTRO LATINOAMERICANO DE ESTU
0000203220;35;N/A;N/A;Centro de Investigación Tecnol;CENTRO DE INVESTIGACION TECNOL
0000203220;36;N/A;N/A;Universidad Nacional de Colomb;UNIVERSIDAD NACIONAL DE COLOMB
0000203246;8;N/A;N/A;Paris;PARIS
0000203246;9;N/A;N/A;Chateauroux;CHATEAUROUX
0000203300;3;N/A;N/A;Elsevier Sciencie Ltd;ELSEVIER SCIENCIE LTD
0000203300;4;HOL;N/A;Amsterdam;AMSTERDAM
0000203300;7;RFA;N/A;Berlin;BERLIN
0000203319;1;N/A;N/A;Por Publicar;POR PUBLICAR
0000203360;22;N/A;N/A;Berna-suiza;BERNA SUIZA
0000203360;25;N/A;N/A;San Diego-California;SAN DIEGO CALIFORNIA
0000203386;11;N/A;N/A;Saint Paul, Minnesota;SAINT PAUL MINNESOTA
0000203432;8;N/A;N/A;Brasil;BRASIL
0000203459;5;N/A;N/A;Universidad Autónoma de occide;UNIVERSIDAD AUTONOMA DE OCCIDE
0000203491;3;N/A;N/A;Santiago;SANTIAGO
0000203521;1;N/A;N/A;Universidad del Valle;UNIVERSIDAD DEL VALLE
0000203599;6;EUA;N/A;NY;NY
0000203599;7;URU;N/A;Montevideo;MONTEVIDEO
0000203629;1;N/A;N/A;IGAC;IGAC
0000203629;2;N/A;N/A;GEOLOGIA COLOMBIANA;GEOLOGIA COLOMBIANA
0000203637;1;N/A;N/A;Universidad de Caldas;UNIVERSIDAD DE CALDAS
0000203637;16;HOL;N/A;Amsterdam;AMSTERDAM
0000203688;2;N/A;N/A;UTP;UTP
0000203688;3;N/A;N/A;Publicaciones CEKIT;PUBLICACIONES CEKIT
0000203718;1;COL;NA;San Juan de Pato;SAN JUAN DE PATO
0000203742;1;N/A;N/A;UDFJD;UDFJD
0000203742;2;N/A;N/A;CEPECS;CEPECS
0000203785;1;FRA;N/A;Toulouse;TOULOUSE
0000203785;5;N/A;N/A;Paris;PARIS
0000203785;6;N/A;N/A;Toronto;TORONTO
0000203785;7;N/A;N/A;Toulouse (francia);TOULOUSE FRANCIA
0000203815;3;N/A;N/A;Publicaciones UIS;PUBLICACIONES UIS
0000203815;5;N/A;N/A;http://www.revistacolombianade;HTTP//WWWREVISTACOLOMBIANADE
0000203823;1;N/A;N/A;U de A;U DE A
0000203823;2;N/A;N/A;Universidad de Caldas;UNIVERSIDAD DE CALDAS
0000203858;2;N/A;N/A;Universidad del Norte;UNIVERSIDAD DEL NORTE
0000203890;4;N/A;N/A;España;ESPANA
0000203890;5;N/A;N/A;México;MEXICO
0000203890;6;COL;AM;Orinoquia;ORINOQUIA
0000203912;1;N/A;N/A;UCCM;UCCM
0000203971;1;N/A;N/A;SERVI - FLASH LTDA;SERVI FLASH LTDA
0000203971;2;N/A;N/A;http://www.ACIEM.ORG;HTTP//WWWACIEMORG
0000203971;3;N/A;N/A;Universidad de Carabobo;UNIVERSIDAD DE CARABOBO
0000203971;4;N/A;N/A;http://uniboyaca.edu.co;HTTP//UNIBOYACAEDUCO
0000203971;5;N/A;N/A;http://www.minminas.gov.co/;HTTP//WWWMINMINASGOVCO/
0000203971;6;N/A;N/A; Universidad Javeriana Fac Ing;UNIVERSIDAD JAVERIANA FAC ING
0000203998;11;MEX;ED;Ciudad de Mexico;CIUDAD DE MEXICO
0000203998;9;N/A;N/A;Estados Unidos;ESTADOS UNIDOS
0000204030;18;N/A;N/A;JAPON;JAPON
0000204030;19;N/A;N/A;CANADA;CANADA
0000204030;20;N/A;N/A;Mayaguez;MAYAGUEZ
0000204030;22;N/A;N/A;Concepción;CONCEPCION
0000204030;23;N/A;N/A;UNITED STATES;UNITED STATES
0000204030;24;N/A;N/A;Un. Javeriana;UN JAVERIANA
0000204030;25;N/A;N/A;UNITED STATES OF AMERICA;UNITED STATES OF AMERICA
0000204048;5;N/A;N/A;UPTCT;UPTCT
0000204080;1;COL;N/A;Mosquera;MOSQUERA
0000204080;4;N/A;N/A;COROICA- BAC;COROICA BAC
0000204080;5;N/A;N/A;Universidad Nacional;UNIVERSIDAD NACIONAL
0000204080;7;N/A;N/A;Impresión Cargraphics S.A;IMPRESION CARGRAPHICS SA
0000204080;8;N/A;N/A;ENICIP- Universidad de Antioqu;ENICIP UNIVERSIDAD DE ANTIOQU
0000204080;9;N/A;N/A;Universidad Nacional de Colomb;UNIVERSIDAD NACIONAL DE COLOMB
0000204102;10;N/A;N/A;Estados Unidos;ESTADOS UNIDOS
0000204102;11;N/A;N/A;Santiago de Chile;SANTIAGO DE CHILE
0000204102;14;MEX;DF;Ciudad de México;CIUDAD DE MEXICO
0000204102;19;HOL;N/A;No Aplica;NO APLICA
0000204102;22;SUI;N/A;Lausanne;LAUSANNE
0000204102;8;N/A;N/A;Brasil;BRASIL
0000204102;9;N/A;N/A;England;ENGLAND
0000204129;1;VEN;DF;Caracas;CARACAS
0000204129;3;N/A;N/A;Carácas;CARACAS
0000204129;4;N/A;N/A;Nicaragua;NICARAGUA
0000204129;5;VEN;ME;MERIDA;MERIDA
0000204200;1;N/A;N/A;UNIVERSIDAD COOPERATIVA DE COL;UNIVERSIDAD COOPERATIVA DE COL
0000204277;1;N/A;N/A;UCM;UCM
0000204307;12;ESP;N/A;Murcia;MURCIA
0000204307;2;N/A;N/A;U.P.B;UPB
0000204366;10;N/A;N/A;Universidad del Valle;UNIVERSIDAD DEL VALLE
0000204366;11;N/A;N/A;Oxford University Press;OXFORD UNIVERSITY PRESS
0000204366;8;N/A;N/A;USA;USA
0000204366;9;N/A;N/A;Universiad del Valle;UNIVERSIAD DEL VALLE
0000204404;1;COL;N/A;Florencia;FLORENCIA
0000204447;10;N/A;N/A;Berlín;BERLIN
0000204447;11;N/A;N/A;INCIVA;INCIVA
0000204447;12;N/A;N/A;Antropos;ANTROPOS
0000204447;13;N/A;N/A;B.República;BREPUBLICA
0000204447;15;N/A;N/A;Procalima-Basel;PROCALIMA BASEL
0000204447;16;N/A;N/A;Universidad Nacional;UNIVERSIDAD NACIONAL
0000204447;17;N/A;N/A;Universidad del Valle;UNIVERSIDAD DEL VALLE
0000204447;18;N/A;N/A;Universidad de Antioquia;UNIVERSIDAD DE ANTIOQUIA
0000204447;19;N/A;N/A;Society for American Archaeolo;SOCIETY FOR AMERICAN ARCHAEOLO
0000204447;4;N/A;N/A;FIAN;FIAN
0000204447;5;N/A;N/A;Lima;LIMA
0000204447;6;N/A;N/A;Basel;BASEL
0000204447;7;N/A;N/A;ICANH;ICANH
0000204447;8;N/A;N/A;Moscú;MOSCU
0000204455;14;N/A;N/A;España;ESPANA
0000204455;15;N/A;N/A;England;ENGLAND
0000204455;17;N/A;N/A;Budapest;BUDAPEST
0000204455;19;N/A;N/A;Madrid, España;MADRID ESPANA
0000204455;20;N/A;N/A;Universidad del Valle;UNIVERSIDAD DEL VALLE
0000204455;22;N/A;N/A;Oxford University Press;OXFORD UNIVERSITY PRESS
0000204455;23;N/A;N/A;Nuclear Technology Publishing;NUCLEAR TECHNOLOGY PUBLISHING
0000204463;1;N/A;N/A;Ciudad de Mexico;CIUDAD DE MEXICO
0000204463;3;N/A;N/A;Universidad Autónoma de Occide;UNIVERSIDAD AUTONOMA DE OCCIDE
0000204498;5;N/A;N/A;Barcelona;BARCELONA
0000204498;6;N/A;N/A;Rio deJaneiro;RIO DEJANEIRO
0000204498;7;N/A;N/A;Miami Beach, Florida;MIAMI BEACH FLORIDA
0000204498;8;N/A;N/A;Universidad de Antioquia;UNIVERSIDAD DE ANTIOQUIA
0000204501;1;N/A;N/A;universidad nacional de colomb;UNIVERSIDAD NACIONAL DE COLOMB
0000204501;2;N/A;N/A;universidad nacional- universi;UNIVERSIDAD NACIONAL UNIVERSI
0000204501;3;CHL;13;santiago;SANTIAGO
0000204510;3;ESP;N/A;Murcia;MURCIA
0000204528;2;N/A;N/A;CIUDAD DE MEXICO;CIUDAD DE MEXICO
0000204528;3;N/A;N/A;SANTIAGO DE CHILE;SANTIAGO DE CHILE
0000204536;1;N/A;N/A;Ediciones Uninorte;EDICIONES UNINORTE
0000204544;10;BRA;BA;Salvador;SALVADOR
0000204544;14;HOL;N/A;Amsterdam;AMSTERDAM
0000204544;7;EUA;N/A;Washington;WASHINGTON
0000204544;9;FRA;N/A;Paris;PARIS
0000204579;1;N/A;N/A;PARTHENON PUBLISCHING;PARTHENON PUBLISCHING
0000204692;1;N/A;N/A;ACCB;ACCB
0000204722;2;N/A;N/A;Instituto de Cultura de Pereir;INSTITUTO DE CULTURA DE PEREIR
0000204722;3;N/A;N/A;Universidad Tecnológica de Per;UNIVERSIDAD TECNOLOGICA DE PER
0000204803;1;N/A;N/A;Colegio Hispanoamericano;COLEGIO HISPANOAMERICANO
0000204803;2;N/A;N/A;Universidad Autónoma de Occide;UNIVERSIDAD AUTONOMA DE OCCIDE
0000204870;2;N/A;N/A;Cidse, Universidad del Valle;CIDSE UNIVERSIDAD DEL VALLE
0000204943;1;BRA;MG;Visconde do Rio Branco;VISCONDE DO RIO BRANCO
0000204943;15;BRA;PR;Curitiba;CURITIBA
0000204943;16;BRA;PR;Londrina;LONDRINA
0000204943;2;N/A;N/A;Campinas;CAMPINAS
0000204951;24;N/A;N/A;Holanda;HOLANDA
0000204951;25;N/A;N/A;Elsevier;ELSEVIER
0000204951;26;N/A;N/A;Colombiana;COLOMBIANA
0000204951;27;HOL;N/A;Amsterdan;AMSTERDAN
0000204994;2;N/A;N/A;Estados Unidos;ESTADOS UNIDOS
0000204994;3;N/A;N/A;Stirling, Scotland;STIRLING SCOTLAND
0000205001;3;N/A;N/A;http://www.uniube.br/;HTTP//WWWUNIUBEBR/
0000205060;1;COL;N/A;San Martin;SAN MARTIN
0000205109;1;N/A;N/A;EEUU;EEUU
0000205222;18;EUA;N/A;Estados Unidos;ESTADOS UNIDOS
0000205222;19;HOL;N/A;Amsterdam;AMSTERDAM
0000205222;20;EUA;N/A;No aplica;NO APLICA
0000205222;21;ING;N/A;Londres;LONDRES
0000205249;1;EUA;N/A;West Lafayette;WEST LAFAYETTE
0000205249;8;N/A;N/A;Estados Unidos;ESTADOS UNIDOS
0000205257;1;N/A;N/A;UK;UK
0000205257;3;N/A;N/A;Gran Bretaña;GRAN BRETANA
0000205281;10;N/A;N/A;Abstracts;ABSTRACTS
0000205281;11;N/A;N/A;Estado Unidos;ESTADO UNIDOS
0000205281;12;N/A;N/A;Comunicaciones Breves;COMUNICACIONES BREVES
0000205281;9;N/A;N/A;Abstacts;ABSTACTS
0000205290;1;N/A;N/A;Universidad Autónoma;UNIVERSIDAD AUTONOMA
0000205290;3;N/A;N/A;Universidad Autónoma de Occide;UNIVERSIDAD AUTONOMA DE OCCIDE
0000205389;3;N/A;N/A;RLCU;RLCU
0000205397;1;MEX;DF;Mexico D.F;MEXICO D.F
0000205400;11;N/A;N/A;MILANO;MILANO
0000205400;12;N/A;N/A;TOURNAI;TOURNAI
0000205400;13;N/A;N/A;VITORIA;VITORIA
0000205400;18;BRA;MG;Belo Horizonte;BELO HORIZONTE
0000205400;19;ESP;N/A;Madrid;MADRID
0000205400;20;BOL;N/A;La Paz;LA PAZ
0000205400;9;N/A;N/A;ROMA;ROMA
0000205419;10;N/A;N/A;Abstracts;ABSTRACTS
0000205419;11;N/A;N/A;Estado Unidos;ESTADO UNIDOS
0000205419;13;EUA;N/A;Philadelphia;PHILADELPHIA
0000205419;14;EUA;N/A;Deerfield;DEERFIELD
0000205419;9;N/A;N/A;Abstacts;ABSTACTS
0000205427;1;N/A;N/A;Dane;DANE
0000205427;2;N/A;N/A;Camacol;CAMACOL
0000205435;10;N/A;N/A;Abstracts;ABSTRACTS
0000205435;11;N/A;N/A;Estado Unidos;ESTADO UNIDOS
0000205435;12;N/A;N/A;Comunicaciones Breves;COMUNICACIONES BREVES
0000205435;9;N/A;N/A;Abstacts;ABSTACTS
0000205451;1;ARG;N/A;Buenos Aires;BUENOS AIRES
0000205478;10;N/A;N/A;Comunicaciones Breves;COMUNICACIONES BREVES
0000205478;7;N/A;N/A;Abstacts;ABSTACTS
0000205478;8;N/A;N/A;Abstracts;ABSTRACTS
0000205478;9;N/A;N/A;Estado Unidos;ESTADO UNIDOS
0000205524;2;N/A;N/A;Estudios;ESTUDIOS
0000205524;3;N/A;N/A;Argentina;ARGENTINA
0000205524;4;N/A;N/A;Revista Umbral 2000;REVISTA UMBRAL 2000
0000205559;1;N/A;N/A;Universidad Autónoma de Occide;UNIVERSIDAD AUTONOMA DE OCCIDE
0000205575;2;N/A;N/A;CUAO;CUAO
0000205575;4;N/A;N/A;Universidad Autónoma;UNIVERSIDAD AUTONOMA
0000205583;10;N/A;N/A;Reino Unido;REINO UNIDO
0000205583;11;N/A;N/A;Publicacion UIS;PUBLICACION UIS
0000205583;12;N/A;N/A;Publicaciones UIS;PUBLICACIONES UIS
0000205583;13;N/A;N/A;Washington, DC, EUA;WASHINGTON DC EUA
0000205583;14;N/A;N/A;Arte y Fotolito ARFO Ltda.;ARTE Y FOTOLITO ARFO LTDA
0000205583;16;EUA;N/A;Bloomfield, CT ;BLOOMFIELD, CT
0000205583;19;ESP;N/A;Madrid;MADRID
0000205583;5;N/A;N/A;Doyma;DOYMA
0000205583;8;N/A;N/A;La Bastilla;LA BASTILLA
0000205591;2;N/A;N/A;internacional;INTERNACIONAL
0000205605;1;N/A;N/A;En CD;EN CD
0000205605;2;N/A;N/A;U.D.C.A;UDCA
0000205664;4;N/A;N/A;Mdrid;MDRID
0000205770;1;N/A;N/A;Usta;USTA
0000205800;14;ESP;N/A;Madrid;MADRID
0000205800;5;ESP;N/A;Valencia;VALENCIA
0000205800;6;EUA;N/A;Oxford;OXFORD
0000205877;3;N/A;N/A;ACCB;ACCB
0000205885;12;N/A;N/A;Brasil;BRASIL
0000205885;14;N/A;N/A;Gran Bretaña;GRAN BRETANA
0000205885;15;N/A;N/A;Universidad de Córdoba;UNIVERSIDAD DE CORDOBA
0000205990;1;ESP;N/A;Burgos;BURGOS
0000205990;11;IND;N/A; Allahaba;ALLAHABA
0000205990;16;ARG;N/A;Buenos Aires;BUENOS AIRES
0000205990;6;N/A;N/A;Universidad de Valladolid;UNIVERSIDAD DE VALLADOLID
0000205990;7;N/A;N/A;Barcelona: Editorial Graó, SL;BARCELONA EDITORIAL GRAO SL
0000206024;13;N/A;N/A;Colorado Springs,Colorado;COLORADO SPRINGSCOLORADO
0000206024;15;N/A;N/A;Indianapolis;INDIANAPOLIS
0000206059;1;CRC;N/A;NA;NA
0000206091;7;N/A;N/A;ELSEVIER;ELSEVIER
0000206091;8;N/A;N/A;Universidad de Antioquia;UNIVERSIDAD DE ANTIOQUIA
0000206105;1;COL;N/A;xxx;XXX
0000206121;1;N/A;N/A;Rio de Janeiro;RIO DE JANEIRO
0000206156;12;VEN;SU;Oriente;ORIENTE
0000206172;1;N/A;N/A;México;MEXICO
0000206172;2;N/A;N/A;Quebec;QUEBEC
0000206172;3;N/A;N/A;Caracas;CARACAS
0000206172;4;N/A;N/A;Paraguay;PARAGUAY
0000206172;5;N/A;N/A;México D. F.;MEXICO D F
0000206172;7;N/A;N/A;Kidlington, Oxford;KIDLINGTON OXFORD
0000206172;8;BRA;N/A;Campinas;CAMPINAS
0000206199;2;N/A;N/A;www.minas.unalmed.edu.co/;WWWMINASUNALMEDEDUCO/
0000206199;7;FRA;N/A;Paris;PARIS
0000206202;1;ITA;N/A;Catania;CATANIA
0000206237;6;N/A;N/A;Universidad Javeriana;UNIVERSIDAD JAVERIANA
0000206245;1;BEL;N/A;Bruselas;BRUSELAS
0000206245;10;N/A;N/A;Bruselas;BRUSELAS
0000206245;11;N/A;N/A;TU-Delft;TU DELFT
0000206245;9;N/A;N/A;Boloña;BOLONA
0000206253;1;ARG;N/A;Buenos Aires;BUENOS AIRES
0000206377;2;N/A;N/A;l¿Université Blaise Pascal;LUNIVERSITE BLAISE PASCAL
0000206377;3;RFA;N/A;Potsdam;POTSDAM
0000206415;11;N/A;N/A;Universidad Javeriana;UNIVERSIDAD JAVERIANA
0000206415;12;N/A;N/A;F. Enfermería U. Sabana;F ENFERMERIA U SABANA
0000206415;17;N/A;N/A;Universidad de La Sabana;UNIVERSIDAD DE LA SABANA
0000206415;18;N/A;N/A;F. Enfermería U. Nacional;F ENFERMERIA U NACIONAL
0000206415;20;N/A;N/A;Facultad de Enfermería-UNAL;FACULTAD DE ENFERMERIA UNAL
0000206415;21;N/A;N/A;Facultad de Enferemería-Unal;FACULTAD DE ENFEREMERIA UNAL
0000206415;22;N/A;N/A;Universidad Nacional de Colomb;UNIVERSIDAD NACIONAL DE COLOMB
0000206415;9;N/A;N/A;España;ESPANA
0000206440;10;N/A;N/A;Philadelphia;PHILADELPHIA
0000206440;11;N/A;N/A;San Francisco;SAN FRANCISCO
0000206440;12;CRC;N/A;San Jose de Costa Rica;SAN JOSE DE COSTA RICA
0000206440;2;N/A;N/A;Paris;PARIS
0000206440;9;N/A;N/A;Amsterdam;AMSTERDAM
0000206466;1;N/A;N/A;Universidad Nacional;UNIVERSIDAD NACIONAL
0000206482;3;N/A;N/A;UNIVERSIDAD DE LOS ANDES;UNIVERSIDAD DE LOS ANDES
0000206490;2;MEX;DF;Ciudad de Mexico;CIUDAD DE MEXICO
0000206504;2;VEN;ZU;zulia;ZULIA
0000206601;3;N/A;N/A;RLCU;RLCU
0000206601;6;N/A;N/A;Universidad Autónoma;UNIVERSIDAD AUTONOMA
0000206601;7;N/A;N/A;Observatorio Económico;OBSERVATORIO ECONOMICO
0000206601;8;N/A;N/A;Universidad Autónoma de Occide;UNIVERSIDAD AUTONOMA DE OCCIDE
0000206636;1;N/A;N/A;CORPOICA;CORPOICA
0000206636;14;HOL;N/A;Holanda;HOLANDA
0000206636;4;N/A;N/A;Gimnasio Campestre;GIMNASIO CAMPESTRE
0000206636;5;N/A;N/A;Universidad de la Salle;UNIVERSIDAD DE LA SALLE
0000206636;9;CRC;N/A;Costa Rica;COSTA RICA
0000206660;3;VEN;DF;Caracas;CARACAS
0000206717;5;N/A;N/A;UPB;UPB
0000206717;6;N/A;N/A;Universidad de Antioquia;UNIVERSIDAD DE ANTIOQUIA
0000206717;7;N/A;N/A;Universidad Pontificia Bolivar;UNIVERSIDAD PONTIFICIA BOLIVAR
0000206725;1;N/A;N/A;España;ESPANA
0000206750;5;ESP;N/A;barcelona;BARCELONA
0000206750;6;ING;N/A;birmingham;BIRMINGHAM
0000206750;7;RFA;N/A;Heidelberg;HEIDELBERG
0000206750;8;SUI;N/A;zurich;ZURICH
0000206750;9;ROM;N/A;bucharest;BUCHAREST
0000206822;1;SUI;N/A;GENEVA;GENEVA
0000206865;1;N/A;N/A;www.unicauca.edu.co;WWWUNICAUCAEDUCO
0000206890;3;N/A;N/A;México;MEXICO
0000206890;4;N/A;N/A;Nacional;NACIONAL
0000206920;6;N/A;N/A;Chile;CHILE
0000206920;8;N/A;N/A;Corasfaltos;CORASFALTOS
0000206946;1;COL;BL;MOMPOX;MOMPOX
0000206962;1;N/A;N/A;Aragón, España;ARAGON ESPANA
0000206989;1;N/A;N/A;Nacional;NACIONAL
0000206997;10;ARG;N/A;Buenos Aires;BUENOS AIRES
0000206997;11;VEN;ME;Merida;MERIDA
0000206997;4;N/A;N/A;UPB;UPB
0000206997;5;N/A;N/A;Editorial UPB;EDITORIAL UPB
0000206997;7;N/A;N/A;Universidad de Antioquia;UNIVERSIDAD DE ANTIOQUIA
0000206997;8;N/A;N/A;Universidad Católica de Orient;UNIVERSIDAD CATOLICA DE ORIENT
0000206997;9;N/A;N/A;Universidad Pontificia Bolivar;UNIVERSIDAD PONTIFICIA BOLIVAR
0000207047;1;EUA;N/A;Merced;MERCED
0000207047;2;N/A;N/A;Socolen;SOCOLEN
0000207047;5;N/A;N/A;Resúmenes Congreso Socolen;RESUMENES CONGRESO SOCOLEN
0000207098;5;N/A;N/A;UTP;UTP
0000207098;8;N/A;N/A;U. Tecnológica de Pereira;U TECNOLOGICA DE PEREIRA
0000207136;2;N/A;N/A;Philadelphia;PHILADELPHIA
0000207187;1;N/A;N/A;Berlin;BERLIN
0000207187;2;N/A;N/A;Francia;FRANCIA
0000207187;3;N/A;N/A;Washington;WASHINGTON
0000207217;1;N/A;N/A;Socolen;SOCOLEN
0000207217;4;N/A;N/A;Resúmenes Congreso Socolen;RESUMENES CONGRESO SOCOLEN
0000207241;3;ITA;N/A;N/A;N/A
0000207250;1;N/A;N/A;ICN-Universidad Nacional;ICN UNIVERSIDAD NACIONAL
0000207268;2;N/A;N/A;DAMA;DAMA
0000207268;3;N/A;N/A;ACOPLASTICOS;ACOPLASTICOS
0000207268;4;N/A;N/A;Consejo Colombiano de Segurida;CONSEJO COLOMBIANO DE SEGURIDA
0000207365;10;N/A;N/A;APT Online;APT ONLINE
0000207365;11;N/A;N/A;Lyonia.org;LYONIAORG
0000207365;12;N/A;N/A;Vancouver, Canada;VANCOUVER CANADA
0000207365;13;N/A;N/A;Gland, Switzerland;GLAND SWITZERLAND
0000207365;14;N/A;N/A;Instituto Von Humboldt;INSTITUTO VON HUMBOLDT
0000207365;15;N/A;N/A;Los Angeles, California;LOS ANGELES CALIFORNIA
0000207365;16;N/A;N/A;Universidad de Costa Rica;UNIVERSIDAD DE COSTA RICA
0000207365;17;N/A;N/A;AZA Publications Department;AZA PUBLICATIONS DEPARTMENT
0000207365;18;N/A;N/A;Selby Botanical Garden Press;SELBY BOTANICAL GARDEN PRESS
0000207365;19;N/A;N/A;Universidad de Pinar del Río;UNIVERSIDAD DE PINAR DEL RIO
0000207365;7;N/A;N/A;UAO;UAO
0000207365;8;N/A;N/A;ACCB;ACCB
0000207438;10;ESP;N/A;Barcelona;BARCELONA
0000207438;13;ESP;N/A;Madrid;MADRID
0000207438;14;FRA;N/A;Paris;PARIS
0000207462;12;MEX;DF;México D. F.;MEXICO D. F.
0000207462;15;EUA;N/A;New York;NEW YORK
0000207462;4;N/A;N/A;Berlin;BERLIN
0000207462;5;ING;N/A;Stevenage;STEVENAGE
0000207462;9;HOL;N/A;Amsterdam;AMSTERDAM
0000207489;3;N/A;N/A;UTP;UTP
0000207519;6;N/A;N/A;Netherlans;NETHERLANS
0000207616;1;N/A;N/A;Universidad Autónoma de Occide;UNIVERSIDAD AUTONOMA DE OCCIDE
0000207659;1;N/A;N/A;ASCE;ASCE
0000207659;6;EUA;N/A;Reston, VA;RESTON, VA
0000207691;1;N/A;N/A;IUED;IUED
0000207691;2;N/A;N/A;Universidad Javeriana;UNIVERSIDAD JAVERIANA
0000207691;3;N/A;N/A;Universidad del Rosario;UNIVERSIDAD DEL ROSARIO
0000207772;3;N/A;N/A;Armendia, Quindío;ARMENDIA QUINDIO
0000207780;8;N/A;N/A;Lib No 4;LIB NO 4
0000207810;11;EUA;N/A;San Francisco;SAN FRANCISCO
0000207810;6;EUA;N/A;Estados Unidos;ESTADOS UNIDOS
0000207853;12;N/A;N/A;Campos, Rio de Janeiro;CAMPOS RIO DE JANEIRO
0000207853;13;N/A;N/A;Viçosa;VICOSA
0000207853;15;N/A;N/A;BRASILIA;BRASILIA
0000207853;19;N/A;N/A;JUIZ DE FORA;JUIZ DE FORA
0000207853;21;N/A;N/A;Córdoba España;CORDOBA ESPANA
0000207853;23;N/A;N/A;Brasilia, Brasil;BRASILIA BRASIL
0000207853;24;N/A;N/A;Caracas, Venezuela;CARACAS VENEZUELA
0000207853;25;N/A;N/A;Salvador, Bahía, Brasil;SALVADOR BAHIA BRASIL
0000207853;26;N/A;N/A;Campos dos Goytacazes/RJ;CAMPOS DOS GOYTACAZES/RJ
0000207853;30;VEN;DF;Caracas;CARACAS
0000207900;1;N/A;N/A;Cambridge;CAMBRIDGE
0000207926;4;N/A;N/A;Politecnico Colombiano;POLITECNICO COLOMBIANO
0000207985;2;N/A;N/A;DANE;DANE
0000208043;10;N/A;N/A;Fedesarrollo;FEDESARROLLO
0000208043;11;N/A;N/A;Wiley InterScience;WILEY INTERSCIENCE
0000208043;12;N/A;N/A;Universidad Javeriana;UNIVERSIDAD JAVERIANA
0000208043;13;GBR;N/A;Cambridge;CAMBRIDGE
0000208043;15;EUA;N/A;Nueva York;NUEVA YORK
0000208043;16;EUA;N/A;Baltimore;BALTIMORE
0000208043;8;N/A;N/A;ACHC;ACHC
0000208051;1;COL;N/A;Rionegro;RIONEGRO
0000208094;2;N/A;N/A;Universidad Javeriana;UNIVERSIDAD JAVERIANA
0000208108;1;N/A;N/A;Armenia;ARMENIA
0000208167;1;CHL;13;Santiago de Chile;SANTIAGO DE CHILE
0000208167;4;N/A;N/A;Perú;PERU
